0.100000 2.284266e-19 
0.123667 4.446194e-19 
0.152936 3.806571e-19 
0.189132 3.971899e-19 
0.233894 4.050262e-19 
0.289251 4.163357e-19 
0.357709 3.873073e-19 
0.442369 6.375666e-19 
0.547065 6.067669e-19 
0.676541 6.301045e-19 
0.836660 7.453777e-19 
1.034675 8.897962e-19 
1.279555 8.755093e-19 
1.582391 9.877325e-19 
1.956900 8.998429e-19 
2.420046 5.302486e-19 
2.992805 4.865307e-19 
3.701121 3.363107e-19 
4.577077 1.704449e-19 
5.660348 1.421592e-19 
7.000000 1.059062e-19 
7.089677 1.036112e-19 
7.180503 1.012825e-19 
7.272493 9.900565e-20 
7.365661 9.672527e-20 
7.460023 9.423057e-20 
7.555593 9.216958e-20 
7.652388 9.011743e-20 
7.750423 8.798361e-20 
7.849714 8.590341e-20 
7.950277 8.385139e-20 
8.052128 8.178710e-20 
8.155284 7.986354e-20 
8.259761 7.798504e-20 
8.365577 7.604454e-20 
8.472749 7.423724e-20 
8.581293 7.248397e-20 
8.691229 7.077828e-20 
8.802572 6.903876e-20 
8.915342 6.736835e-20 
9.029557 6.578610e-20 
9.145235 6.417663e-20 
9.262394 6.265680e-20 
9.381055 6.115470e-20 
9.501236 5.967273e-20 
9.622957 5.823051e-20 
9.746237 5.676336e-20 
9.871096 5.546400e-20 
9.997555 5.412212e-20 
10.125634 5.279587e-20 
10.255353 5.150129e-20 
10.386735 5.023845e-20 
10.519800 4.900658e-20 
10.654569 4.780491e-20 
10.791065 4.663271e-20 
10.929310 4.548925e-20 
11.069325 4.437384e-20 
11.211135 4.328576e-20 
11.354761 4.222438e-20 
11.500227 4.118901e-20 
11.647557 4.017904e-20 
11.796774 3.919383e-20 
11.947902 3.823278e-20 
12.100967 3.729529e-20 
12.255993 3.638079e-20 
12.413005 3.548871e-20 
12.572028 3.461851e-20 
12.733089 3.376965e-20 
12.896213 3.294160e-20 
13.061426 3.213386e-20 
13.228757 3.134591e-20 
13.398230 3.057730e-20 
13.569876 2.982752e-20 
13.743720 2.909614e-20 
13.919791 2.838269e-20 
14.098117 2.768673e-20 
14.278729 2.700784e-20 
14.461654 2.634559e-20 
14.646922 2.569959e-20 
14.834565 2.506942e-20 
15.024610 2.445470e-20 
15.217091 2.385506e-20 
15.412038 2.327012e-20 
15.609482 2.269953e-20 
15.809455 2.214292e-20 
16.011990 2.159997e-20 
16.217120 2.107033e-20 
16.424878 2.055367e-20 
16.635298 2.004968e-20 
16.848413 1.955805e-20 
17.064258 1.907848e-20 
17.282869 1.861067e-20 
17.504280 1.815432e-20 
17.728528 1.770917e-20 
17.955649 1.727493e-20 
18.185679 1.685134e-20 
18.418656 1.643814e-20 
18.654618 1.603507e-20 
18.893603 1.564188e-20 
19.135649 1.525833e-20 
19.380796 1.488419e-20 
19.629084 1.451922e-20 
19.880553 1.416320e-20 
20.135243 1.381250e-20 
20.393196 1.346753e-20 
20.654454 1.313117e-20 
20.919058 1.280321e-20 
21.187053 1.248345e-20 
21.458481 1.217166e-20 
21.733386 1.186767e-20 
22.011813 1.157127e-20 
22.293807 1.128227e-20 
22.579413 1.100049e-20 
22.868679 1.072575e-20 
23.161650 1.045787e-20 
23.458374 1.019668e-20 
23.758900 9.942009e-21 
24.063276 9.693702e-21 
24.371551 9.451597e-21 
24.683776 9.215538e-21 
25.000000 8.985375e-21 
30.737335 5.960164e-21 
37.791351 3.953485e-21 
46.464218 2.614334e-21 
57.127449 1.726766e-21 
70.237823 1.138722e-21 
86.356941 7.501941e-22 
106.175290 4.937148e-22 
130.541820 3.246700e-22 
160.500310 0.000000e+00 
197.334070 0.000000e+00 
242.620940 0.000000e+00 
298.300850 0.000000e+00 
366.758930 0.000000e+00 
450.927690 0.000000e+00 
554.412620 0.000000e+00 
681.646660 0.000000e+00 
838.080090 0.000000e+00 
1030.413900 0.000000e+00 
1266.887200 0.000000e+00 
1557.629400 0.000000e+00 
1915.095100 0.000000e+00 
2354.596800 0.000000e+00 
2894.961300 0.000000e+00 
3559.335800 0.000000e+00 
4376.180000 0.000000e+00 
5380.484400 0.000000e+00 
6615.270200 0.000000e+00 
8133.431100 0.000000e+00 
10000.000000 0.000000e+00 
